unixtime,date_time,temp_degC,pH,O2_mgL
1522689162,2018-04-02 17:12:42,24.25,8.43,10.79
1522689170,2018-04-02 17:12:50,24.25,8.43,10.80
1522689178,2018-04-02 17:12:58,24.25,8.43,10.79
1522689188,2018-04-02 17:13:08,24.25,8.43,10.76
1522689196,2018-04-02 17:13:16,24.25,8.43,10.78
1522689204,2018-04-02 17:13:24,24.25,8.43,10.80
1522689212,2018-04-02 17:13:32,24.25,8.42,10.82
1522689220,2018-04-02 17:13:40,24.25,8.43,10.80
1522689228,2018-04-02 17:13:48,24.25,8.43,10.80
1522689236,2018-04-02 17:13:56,24.25,8.43,10.78
1522689244,2018-04-02 17:14:04,24.25,8.43,10.80
1522689252,2018-04-02 17:14:12,24.25,8.43,10.77
1522689260,2018-04-02 17:14:20,24.25,8.43,10.76
1522689268,2018-04-02 17:14:28,24.25,8.43,10.76
1522689276,2018-04-02 17:14:36,24.25,8.43,10.77
1522689284,2018-04-02 17:14:44,24.25,8.43,10.76
1522689294,2018-04-02 17:14:54,24.25,8.43,10.75
1522689302,2018-04-02 17:15:02,24.25,8.43,10.75
1522689310,2018-04-02 17:15:10,24.50,8.43,10.75
1522689318,2018-04-02 17:15:18,24.25,8.43,10.80
1522689326,2018-04-02 17:15:26,24.25,8.43,10.77
1522689334,2018-04-02 17:15:34,24.25,8.43,10.76
1522689342,2018-04-02 17:15:42,24.50,8.43,10.77
1522689350,2018-04-02 17:15:50,24.25,8.44,10.74
1522689358,2018-04-02 17:15:58,24.25,8.43,10.76
1522689366,2018-04-02 17:16:06,24.25,8.43,10.74
1522689374,2018-04-02 17:16:14,24.25,8.43,10.72
1522689382,2018-04-02 17:16:22,24.25,8.43,10.74
1522689390,2018-04-02 17:16:30,24.25,8.43,10.74
1522689400,2018-04-02 17:16:40,24.25,8.43,10.71
1522689408,2018-04-02 17:16:48,24.25,8.43,10.74
1522689416,2018-04-02 17:16:56,24.25,8.43,10.74
1522689424,2018-04-02 17:17:04,24.25,8.43,10.71
1522689432,2018-04-02 17:17:12,24.50,8.43,10.73
1522689440,2018-04-02 17:17:20,24.50,8.43,10.72
1522689448,2018-04-02 17:17:28,24.25,8.43,10.73
1522689456,2018-04-02 17:17:36,24.25,8.43,10.72
1522689464,2018-04-02 17:17:44,24.25,8.42,10.70
1522689474,2018-04-02 17:17:54,24.25,8.43,10.73
1522689482,2018-04-02 17:18:02,24.25,8.43,10.72
1522689488,2018-04-02 17:18:08,24.50,8.43,10.75
1522689496,2018-04-02 17:18:16,24.25,8.43,10.75
1522689504,2018-04-02 17:18:24,24.25,8.43,10.74
1522689512,2018-04-02 17:18:32,24.25,8.43,10.73
1522689520,2018-04-02 17:18:40,24.25,8.43,10.73
1522689528,2018-04-02 17:18:48,24.50,8.43,10.72
1522689536,2018-04-02 17:18:56,24.50,8.43,10.73
1522689544,2018-04-02 17:19:04,24.50,8.42,10.71
1522689552,2018-04-02 17:19:12,24.50,8.43,10.69
1522689556,2018-04-02 17:19:16,24.25,8.43,10.70
1522689564,2018-04-02 17:19:24,24.25,8.43,10.68
1522689572,2018-04-02 17:19:32,24.25,8.43,10.71
1522689580,2018-04-02 17:19:40,24.50,8.43,10.75
1522689588,2018-04-02 17:19:48,24.50,8.44,10.71
1522689596,2018-04-02 17:19:56,24.50,8.43,10.70
1522689604,2018-04-02 17:20:04,24.50,8.43,10.72
1522689608,2018-04-02 17:20:08,24.25,8.43,10.75
1522689616,2018-04-02 17:20:16,24.25,8.43,10.72
1522689624,2018-04-02 17:20:24,24.25,8.43,10.72
1522689632,2018-04-02 17:20:32,24.25,8.43,10.71
1522689640,2018-04-02 17:20:40,24.25,8.42,10.69
1522689654,2018-04-02 17:20:54,24.25,8.43,10.67
1522689666,2018-04-02 17:21:06,24.25,8.43,10.66
1522689678,2018-04-02 17:21:18,24.25,8.43,10.66
1522689686,2018-04-02 17:21:26,24.50,8.43,10.67
1522689692,2018-04-02 17:21:32,24.25,8.43,10.66
1522689700,2018-04-02 17:21:40,24.25,8.43,10.67
1522689708,2018-04-02 17:21:48,24.25,8.43,10.67
1522689716,2018-04-02 17:21:56,24.25,8.43,10.69
1522689722,2018-04-02 17:22:02,24.25,8.43,10.72
1522689738,2018-04-02 17:22:18,24.25,8.43,10.73
1522689740,2018-04-02 17:22:20,24.50,8.43,10.72
1522689752,2018-04-02 17:22:32,24.25,8.43,10.74
1522689760,2018-04-02 17:22:40,24.25,8.43,10.73
1522689774,2018-04-02 17:22:54,24.25,8.43,10.71
1522689782,2018-04-02 17:23:02,24.25,8.42,10.72
1522689790,2018-04-02 17:23:10,24.25,8.42,10.71
1522689798,2018-04-02 17:23:18,24.25,8.42,10.71
1522689806,2018-04-02 17:23:26,24.25,8.41,10.70
1522689814,2018-04-02 17:23:34,24.25,8.42,10.68
1522689822,2018-04-02 17:23:42,24.25,8.42,10.67
1522689830,2018-04-02 17:23:50,24.25,8.42,10.68
1522689838,2018-04-02 17:23:58,24.25,8.42,10.68
1522689846,2018-04-02 17:24:06,24.25,8.42,10.67
1522689854,2018-04-02 17:24:14,24.25,8.41,10.66
1522689862,2018-04-02 17:24:22,24.25,8.41,10.65
1522689870,2018-04-02 17:24:30,24.25,8.41,10.63
1522689878,2018-04-02 17:24:38,24.25,8.42,10.63
1522689886,2018-04-02 17:24:46,24.25,8.42,10.61
1522689894,2018-04-02 17:24:54,24.25,8.42,10.61
1522689904,2018-04-02 17:25:04,24.25,8.42,10.63
1522689912,2018-04-02 17:25:12,24.50,8.41,10.61
1522689920,2018-04-02 17:25:20,24.25,8.41,10.62
1522689928,2018-04-02 17:25:28,24.25,8.41,10.65
1522689936,2018-04-02 17:25:36,24.25,8.41,10.60
1522689944,2018-04-02 17:25:44,24.25,8.41,10.62
1522689952,2018-04-02 17:25:52,24.50,8.41,10.62
1522689960,2018-04-02 17:26:00,24.25,8.41,10.62
1522689968,2018-04-02 17:26:08,24.25,8.41,10.63
1522689976,2018-04-02 17:26:16,24.50,8.41,10.60
1522689984,2018-04-02 17:26:24,24.25,8.41,10.59
1522689992,2018-04-02 17:26:32,24.25,8.41,10.58
1522690000,2018-04-02 17:26:40,24.25,8.40,10.56
1522690010,2018-04-02 17:26:50,24.50,8.41,10.58
1522690018,2018-04-02 17:26:58,24.25,8.41,10.61
1522690026,2018-04-02 17:27:06,24.50,8.41,10.62
1522690034,2018-04-02 17:27:14,24.50,8.42,10.60
1522690042,2018-04-02 17:27:22,24.25,8.40,10.60
1522690050,2018-04-02 17:27:30,24.25,8.41,10.60
1522690058,2018-04-02 17:27:38,24.25,8.40,10.60
1522690066,2018-04-02 17:27:46,24.25,8.40,10.59
1522690074,2018-04-02 17:27:54,24.25,8.41,10.60
1522690082,2018-04-02 17:28:02,24.50,8.41,10.60
1522690090,2018-04-02 17:28:10,24.25,8.41,10.55
1522690098,2018-04-02 17:28:18,24.25,8.41,10.58
1522690106,2018-04-02 17:28:26,24.25,8.41,10.56
1522690114,2018-04-02 17:28:34,24.25,8.41,10.56
1522690124,2018-04-02 17:28:44,24.25,8.40,10.54
1522690132,2018-04-02 17:28:52,24.25,8.41,10.57
1522690140,2018-04-02 17:29:00,24.25,8.41,10.57
1522690148,2018-04-02 17:29:08,24.25,8.41,10.56
1522690156,2018-04-02 17:29:16,24.25,8.41,10.56
1522690164,2018-04-02 17:29:24,24.25,8.40,10.54
1522690172,2018-04-02 17:29:32,24.50,8.40,10.55
1522690180,2018-04-02 17:29:40,24.25,8.41,10.55
1522690188,2018-04-02 17:29:48,24.25,8.41,10.55
1522690196,2018-04-02 17:29:56,24.25,8.41,10.56
1522690204,2018-04-02 17:30:04,24.25,8.41,10.51
1522690212,2018-04-02 17:30:12,24.25,8.40,10.52
1522690220,2018-04-02 17:30:20,24.25,8.40,10.52
1522690228,2018-04-02 17:30:28,24.25,8.41,10.53
1522690236,2018-04-02 17:30:36,24.50,8.41,10.52
1522690246,2018-04-02 17:30:46,24.25,8.40,10.51
1522690256,2018-04-02 17:30:56,24.25,8.40,10.55
1522690264,2018-04-02 17:31:04,24.25,8.41,10.57
1522690272,2018-04-02 17:31:12,24.50,8.41,10.59
1522690280,2018-04-02 17:31:20,24.25,8.41,10.58
1522690288,2018-04-02 17:31:28,24.50,8.41,10.58
1522690296,2018-04-02 17:31:36,24.50,8.41,10.57
1522690304,2018-04-02 17:31:44,24.25,8.40,10.56
1522690312,2018-04-02 17:31:52,24.25,8.40,10.58
1522690320,2018-04-02 17:32:00,24.25,8.40,10.56
1522690328,2018-04-02 17:32:08,24.25,8.41,10.56
1522690336,2018-04-02 17:32:16,24.25,8.40,10.54
1522690344,2018-04-02 17:32:24,24.25,8.41,10.56
1522690352,2018-04-02 17:32:32,24.25,8.41,10.55
1522690360,2018-04-02 17:32:40,24.25,8.40,10.53
1522690368,2018-04-02 17:32:48,24.25,8.40,10.51
1522690376,2018-04-02 17:32:56,24.25,8.41,10.54
1522690384,2018-04-02 17:33:04,24.25,8.40,10.53
1522690392,2018-04-02 17:33:12,24.25,8.40,10.50
1522690400,2018-04-02 17:33:20,24.25,8.40,10.51
1522690408,2018-04-02 17:33:28,24.50,8.41,10.50
1522690416,2018-04-02 17:33:36,24.25,8.40,10.49
1522690424,2018-04-02 17:33:44,24.25,8.40,10.47
1522690434,2018-04-02 17:33:54,24.25,8.40,10.47
1522690442,2018-04-02 17:34:02,24.25,8.40,10.49
1522690450,2018-04-02 17:34:10,24.50,8.39,10.49
1522690458,2018-04-02 17:34:18,24.50,8.40,10.50
1522690466,2018-04-02 17:34:26,24.25,8.41,10.50
1522690474,2018-04-02 17:34:34,24.25,8.40,10.49
1522690482,2018-04-02 17:34:42,24.50,8.40,10.49
1522690490,2018-04-02 17:34:50,24.25,8.40,10.50
1522690498,2018-04-02 17:34:58,24.25,8.40,10.47
1522690506,2018-04-02 17:35:06,24.50,8.40,10.45
1522690514,2018-04-02 17:35:14,24.50,8.40,10.44
1522690522,2018-04-02 17:35:22,24.50,8.40,10.47
1522690530,2018-04-02 17:35:30,24.25,8.40,10.46
1522690538,2018-04-02 17:35:38,24.50,8.41,10.43
1522690546,2018-04-02 17:35:46,24.50,8.41,10.43
1522690554,2018-04-02 17:35:54,24.25,8.41,10.42
1522690564,2018-04-02 17:36:04,24.25,8.40,10.42
1522690572,2018-04-02 17:36:12,24.25,8.40,10.42
1522690582,2018-04-02 17:36:22,24.50,8.41,10.43
1522690590,2018-04-02 17:36:30,24.50,8.40,10.50
1522690598,2018-04-02 17:36:38,24.50,8.41,10.50
1522690606,2018-04-02 17:36:46,24.25,8.40,10.51
1522690614,2018-04-02 17:36:54,24.50,8.41,10.52
1522690622,2018-04-02 17:37:02,24.25,8.40,10.49
1522690630,2018-04-02 17:37:10,24.25,8.40,10.50
1522690638,2018-04-02 17:37:18,24.25,8.40,10.51
1522690646,2018-04-02 17:37:26,24.25,8.40,10.47
1522690654,2018-04-02 17:37:34,24.50,8.40,10.49
1522690662,2018-04-02 17:37:42,24.50,8.40,10.48
1522690670,2018-04-02 17:37:50,24.25,8.39,10.49
1522690678,2018-04-02 17:37:58,24.25,8.40,10.46
1522690686,2018-04-02 17:38:06,24.25,8.41,10.47
1522690694,2018-04-02 17:38:14,24.25,8.39,10.48
1522690702,2018-04-02 17:38:22,24.50,8.40,10.46
1522690710,2018-04-02 17:38:30,24.25,8.40,10.43
1522690718,2018-04-02 17:38:38,24.50,8.41,10.42
1522690726,2018-04-02 17:38:46,24.25,8.40,10.41
1522690734,2018-04-02 17:38:54,24.50,8.41,10.43
1522690742,2018-04-02 17:39:02,24.50,8.40,10.41
1522690750,2018-04-02 17:39:10,24.25,8.40,10.40
1522690758,2018-04-02 17:39:18,24.50,8.40,10.37
1522690766,2018-04-02 17:39:26,24.50,8.41,10.38
1522690774,2018-04-02 17:39:34,24.25,8.40,10.38
1522690784,2018-04-02 17:39:44,24.50,8.40,10.36
1522690792,2018-04-02 17:39:52,24.25,8.40,10.41
1522690800,2018-04-02 17:40:00,24.50,8.40,10.42
1522690808,2018-04-02 17:40:08,24.50,8.40,10.41
1522690816,2018-04-02 17:40:16,24.50,8.40,10.41
1522690824,2018-04-02 17:40:24,24.50,8.40,10.40
1522690832,2018-04-02 17:40:32,24.25,8.40,10.38
1522690840,2018-04-02 17:40:40,24.25,8.40,10.39
1522690848,2018-04-02 17:40:48,24.25,8.40,10.38
1522690856,2018-04-02 17:40:56,24.50,8.40,10.36
1522690864,2018-04-02 17:41:04,24.25,8.39,10.37
1522690872,2018-04-02 17:41:12,24.50,8.40,10.37
1522690880,2018-04-02 17:41:20,24.50,8.40,10.35
1522690890,2018-04-02 17:41:30,24.25,8.40,10.36
1522690898,2018-04-02 17:41:38,24.50,8.40,10.37
1522690906,2018-04-02 17:41:46,24.50,8.40,10.38
1522690914,2018-04-02 17:41:54,24.50,8.40,10.38
1522690922,2018-04-02 17:42:02,24.50,8.40,10.37
1522690930,2018-04-02 17:42:10,24.25,8.40,10.39
1522690938,2018-04-02 17:42:18,24.50,8.40,10.39
1522690946,2018-04-02 17:42:26,24.25,8.40,10.34
1522690954,2018-04-02 17:42:34,24.25,8.40,10.37
1522690962,2018-04-02 17:42:42,24.50,8.40,10.35
1522690970,2018-04-02 17:42:50,24.50,8.40,10.35
1522690980,2018-04-02 17:43:00,24.50,8.40,10.33
1522690988,2018-04-02 17:43:08,24.50,8.40,10.33
1522690996,2018-04-02 17:43:16,24.50,8.40,10.33
1522691004,2018-04-02 17:43:24,24.50,8.40,10.32
1522691012,2018-04-02 17:43:32,24.25,8.40,10.33
1522691022,2018-04-02 17:43:42,24.50,8.40,10.30
1522691032,2018-04-02 17:43:52,24.25,8.39,10.34
1522691040,2018-04-02 17:44:00,24.50,8.40,10.36
1522691048,2018-04-02 17:44:08,24.50,8.40,10.39
1522691056,2018-04-02 17:44:16,24.25,8.40,10.39
1522691064,2018-04-02 17:44:24,24.25,8.40,10.39
1522691072,2018-04-02 17:44:32,24.25,8.40,10.39
1522691080,2018-04-02 17:44:40,24.50,8.40,10.39
1522691088,2018-04-02 17:44:48,24.50,8.40,10.40
1522691096,2018-04-02 17:44:56,24.25,8.40,10.38
1522691104,2018-04-02 17:45:04,24.50,8.40,10.40
1522691110,2018-04-02 17:45:10,24.25,8.40,10.36
1522691118,2018-04-02 17:45:18,24.25,8.40,10.36
1522691124,2018-04-02 17:45:24,24.25,8.40,10.36
1522691132,2018-04-02 17:45:32,24.25,8.40,10.34
1522691140,2018-04-02 17:45:40,24.50,8.40,10.36
1522691146,2018-04-02 17:45:46,24.25,8.40,10.34
1522691154,2018-04-02 17:45:54,24.50,8.40,10.35
1522691162,2018-04-02 17:46:02,24.25,8.40,10.35
1522691166,2018-04-02 17:46:06,24.25,8.39,10.32
1522691174,2018-04-02 17:46:14,24.25,8.39,10.31
1522691180,2018-04-02 17:46:20,24.25,8.39,10.34
1522691188,2018-04-02 17:46:28,24.25,8.40,10.31
1522691196,2018-04-02 17:46:36,24.50,8.39,10.31
1522691204,2018-04-02 17:46:44,24.25,8.40,10.30
1522691212,2018-04-02 17:46:52,24.50,8.39,10.28
1522691220,2018-04-02 17:47:00,24.25,8.39,10.29
1522691230,2018-04-02 17:47:10,24.25,8.39,10.28
1522691238,2018-04-02 17:47:18,24.25,8.39,10.27
1522691246,2018-04-02 17:47:26,24.50,8.39,10.24
1522691256,2018-04-02 17:47:36,24.25,8.39,10.26
1522691264,2018-04-02 17:47:44,24.25,8.40,10.28
1522691272,2018-04-02 17:47:52,24.25,8.39,10.27
1522691280,2018-04-02 17:48:00,24.50,8.39,10.28
1522691288,2018-04-02 17:48:08,24.50,8.39,10.26
1522691296,2018-04-02 17:48:16,24.50,8.39,10.27
1522691304,2018-04-02 17:48:24,24.50,8.40,10.27
1522691312,2018-04-02 17:48:32,24.25,8.39,10.25
1522691320,2018-04-02 17:48:40,24.25,8.39,10.26
1522691328,2018-04-02 17:48:48,24.50,8.39,10.26
1522691336,2018-04-02 17:48:56,24.50,8.39,10.23
1522691346,2018-04-02 17:49:06,24.25,8.39,10.23
1522691352,2018-04-02 17:49:12,24.25,8.39,10.28
1522691358,2018-04-02 17:49:18,24.25,8.39,10.26
1522691366,2018-04-02 17:49:26,24.50,8.39,10.26
1522691374,2018-04-02 17:49:34,24.50,8.39,10.28
1522691382,2018-04-02 17:49:42,24.25,8.39,10.26
1522691390,2018-04-02 17:49:50,24.50,8.39,10.25
1522691398,2018-04-02 17:49:58,24.50,8.39,10.26
1522691406,2018-04-02 17:50:06,24.50,8.39,10.26
1522691414,2018-04-02 17:50:14,24.50,8.39,10.23
1522691422,2018-04-02 17:50:22,24.25,8.39,10.22
1522691430,2018-04-02 17:50:30,24.25,8.39,10.23
1522691434,2018-04-02 17:50:34,24.25,8.39,10.24
1522691442,2018-04-02 17:50:42,24.25,8.39,10.22
1522691450,2018-04-02 17:50:50,24.50,8.39,10.22
1522691458,2018-04-02 17:50:58,24.25,8.39,10.22
1522691466,2018-04-02 17:51:06,24.50,8.39,10.25
1522691474,2018-04-02 17:51:14,24.50,8.39,10.25
1522691482,2018-04-02 17:51:22,24.50,8.39,10.25
1522691488,2018-04-02 17:51:28,24.50,8.38,10.26
1522691496,2018-04-02 17:51:36,24.50,8.39,10.25
1522691504,2018-04-02 17:51:44,24.50,8.39,10.24
1522691512,2018-04-02 17:51:52,24.25,8.39,10.22
1522691520,2018-04-02 17:52:00,24.50,8.39,10.23
1522691528,2018-04-02 17:52:08,24.25,8.39,10.22
1522691536,2018-04-02 17:52:16,24.25,8.39,10.21
1522691544,2018-04-02 17:52:24,24.50,8.39,10.20
1522691552,2018-04-02 17:52:32,24.50,8.39,10.19
1522691560,2018-04-02 17:52:40,24.25,8.39,10.20
1522691566,2018-04-02 17:52:46,24.50,8.39,10.19
1522691574,2018-04-02 17:52:54,24.25,8.39,10.20
1522691582,2018-04-02 17:53:02,24.50,8.39,10.16
1522691590,2018-04-02 17:53:10,24.50,8.38,10.18
1522691592,2018-04-02 17:53:12,24.25,8.39,10.18
1522691596,2018-04-02 17:53:16,24.50,8.39,10.15
1522691606,2018-04-02 17:53:26,24.25,8.38,10.17
1522691614,2018-04-02 17:53:34,24.25,8.38,10.20
1522691622,2018-04-02 17:53:42,24.50,8.37,10.19
1522691630,2018-04-02 17:53:50,24.25,8.37,10.18
1522691638,2018-04-02 17:53:58,24.25,8.37,10.16
1522691646,2018-04-02 17:54:06,24.50,8.38,10.18
1522691654,2018-04-02 17:54:14,24.50,8.37,10.19
1522691662,2018-04-02 17:54:22,24.50,8.37,10.19
1522691670,2018-04-02 17:54:30,24.50,8.37,10.17
1522691678,2018-04-02 17:54:38,24.25,8.38,10.16
1522691686,2018-04-02 17:54:46,24.50,8.37,10.15
1522691694,2018-04-02 17:54:54,24.25,8.37,10.15
1522691702,2018-04-02 17:55:02,24.25,8.37,10.14
1522691710,2018-04-02 17:55:10,24.50,8.37,10.14
1522691718,2018-04-02 17:55:18,24.25,8.37,10.13
1522691726,2018-04-02 17:55:26,24.50,8.37,10.13
1522691734,2018-04-02 17:55:34,24.50,8.37,10.12
1522691744,2018-04-02 17:55:44,24.25,8.37,10.12
1522691752,2018-04-02 17:55:52,24.50,8.37,10.15
1522691760,2018-04-02 17:56:00,24.50,8.37,10.15
1522691768,2018-04-02 17:56:08,24.50,8.37,10.15
1522691776,2018-04-02 17:56:16,24.50,8.37,10.15
1522691784,2018-04-02 17:56:24,24.50,8.37,10.15
1522691792,2018-04-02 17:56:32,24.50,8.37,10.12
1522691800,2018-04-02 17:56:40,24.50,8.37,10.12
1522691808,2018-04-02 17:56:48,24.25,8.37,10.12
1522691816,2018-04-02 17:56:56,24.25,8.37,10.13
1522691824,2018-04-02 17:57:04,24.50,8.37,10.14
1522691832,2018-04-02 17:57:12,24.25,8.37,10.10
1522691840,2018-04-02 17:57:20,24.25,8.37,10.11
1522691848,2018-04-02 17:57:28,24.50,8.37,10.09
1522691856,2018-04-02 17:57:36,24.25,8.37,10.10
1522691864,2018-04-02 17:57:44,24.25,8.37,10.08
1522691874,2018-04-02 17:57:54,24.25,8.37,10.09
1522691882,2018-04-02 17:58:02,24.50,8.37,10.12
1522691890,2018-04-02 17:58:10,24.25,8.36,10.13
1522691898,2018-04-02 17:58:18,24.50,8.37,10.12
1522691906,2018-04-02 17:58:26,24.50,8.37,10.10
1522691914,2018-04-02 17:58:34,24.50,8.36,10.11
1522691922,2018-04-02 17:58:42,24.25,8.36,10.10
1522691930,2018-04-02 17:58:50,24.25,8.36,10.10
1522691938,2018-04-02 17:58:58,24.25,8.37,10.10
1522691946,2018-04-02 17:59:06,24.50,8.36,10.08
1522691954,2018-04-02 17:59:14,24.50,8.37,10.10
1522691962,2018-04-02 17:59:22,24.50,8.37,10.07
1522691970,2018-04-02 17:59:30,24.25,8.36,10.04
1522691978,2018-04-02 17:59:38,24.50,8.36,10.08
1522691988,2018-04-02 17:59:48,24.50,8.37,10.06
1522691996,2018-04-02 17:59:56,24.50,8.36,10.08
1522692004,2018-04-02 18:00:04,24.50,8.36,10.09
1522692012,2018-04-02 18:00:12,24.50,8.36,10.08
1522692020,2018-04-02 18:00:20,24.25,8.36,10.11
1522692028,2018-04-02 18:00:28,24.25,8.36,10.09
1522692036,2018-04-02 18:00:36,24.50,8.36,10.08
1522692044,2018-04-02 18:00:44,24.50,8.36,10.08
1522692052,2018-04-02 18:00:52,24.50,8.36,10.10
1522692060,2018-04-02 18:01:00,24.25,8.36,10.06
1522692068,2018-04-02 18:01:08,24.50,8.37,10.06
1522692076,2018-04-02 18:01:16,24.25,8.37,10.06
1522692084,2018-04-02 18:01:24,24.50,8.36,10.04
1522692092,2018-04-02 18:01:32,24.25,8.36,10.05
1522692100,2018-04-02 18:01:40,24.50,8.36,10.05
1522692108,2018-04-02 18:01:48,24.50,8.36,10.04
1522692116,2018-04-02 18:01:56,24.50,8.36,10.04
1522692124,2018-04-02 18:02:04,24.50,8.36,10.01
1522692132,2018-04-02 18:02:12,24.25,8.36,10.02
1522692140,2018-04-02 18:02:20,24.25,8.36,10.01
1522692150,2018-04-02 18:02:30,24.50,8.36,10.01
1522692158,2018-04-02 18:02:38,24.50,8.36,10.02
1522692166,2018-04-02 18:02:46,24.50,8.36,10.03
1522692174,2018-04-02 18:02:54,24.50,8.36,10.03
1522692182,2018-04-02 18:03:02,24.50,8.36,10.01
1522692190,2018-04-02 18:03:10,24.50,8.36,10.03
1522692198,2018-04-02 18:03:18,24.50,8.36,10.04
1522692206,2018-04-02 18:03:26,24.50,8.36,10.00
1522692214,2018-04-02 18:03:34,24.50,8.35,10.04
1522692222,2018-04-02 18:03:42,24.25,8.36,9.99
1522692230,2018-04-02 18:03:50,24.25,8.36,9.99
1522692238,2018-04-02 18:03:58,24.50,8.36,9.99
1522692246,2018-04-02 18:04:06,24.50,8.36,9.99
1522692254,2018-04-02 18:04:14,24.50,8.36,9.99
1522692262,2018-04-02 18:04:22,24.50,8.37,9.99
1522692270,2018-04-02 18:04:30,24.50,8.36,9.96
1522692278,2018-04-02 18:04:38,24.25,8.36,9.99
1522692286,2018-04-02 18:04:46,24.50,8.36,9.95
1522692296,2018-04-02 18:04:56,24.50,8.35,9.97
1522692304,2018-04-02 18:05:04,24.50,8.36,9.99
1522692312,2018-04-02 18:05:12,24.25,8.36,9.96
1522692320,2018-04-02 18:05:20,24.50,8.35,9.97
1522692328,2018-04-02 18:05:28,24.50,8.36,9.99
1522692336,2018-04-02 18:05:36,24.50,8.36,9.97
1522692344,2018-04-02 18:05:44,24.25,8.35,10.00
1522692352,2018-04-02 18:05:52,24.50,8.36,9.95
1522692360,2018-04-02 18:06:00,24.50,8.36,9.98
1522692368,2018-04-02 18:06:08,24.50,8.35,9.98
1522692376,2018-04-02 18:06:16,24.25,8.35,9.98
1522692384,2018-04-02 18:06:24,24.50,8.36,9.93
1522692392,2018-04-02 18:06:32,24.25,8.36,9.95
1522692400,2018-04-02 18:06:40,24.50,8.36,9.93
1522692408,2018-04-02 18:06:48,24.50,8.36,9.92
1522692416,2018-04-02 18:06:56,24.50,8.36,9.96
1522692424,2018-04-02 18:07:04,24.50,8.36,9.90
1522692434,2018-04-02 18:07:14,24.50,8.35,9.88
1522692444,2018-04-02 18:07:24,24.50,8.36,9.95
1522692452,2018-04-02 18:07:32,24.50,8.36,9.99
1522692460,2018-04-02 18:07:40,24.50,8.36,10.00
1522692468,2018-04-02 18:07:48,24.50,8.35,10.02
1522692476,2018-04-02 18:07:56,24.50,8.36,10.02
1522692484,2018-04-02 18:08:04,24.50,8.36,10.02
1522692492,2018-04-02 18:08:12,24.50,8.35,10.02
1522692500,2018-04-02 18:08:20,24.25,8.36,10.05
1522692508,2018-04-02 18:08:28,24.25,8.35,10.03
1522692516,2018-04-02 18:08:36,24.25,8.36,10.00
1522692524,2018-04-02 18:08:44,24.25,8.36,9.98
1522692532,2018-04-02 18:08:52,24.25,8.35,10.00
1522692540,2018-04-02 18:09:00,24.50,8.36,9.96
1522692548,2018-04-02 18:09:08,24.25,8.35,9.99
1522692556,2018-04-02 18:09:16,24.50,8.36,9.96
1522692564,2018-04-02 18:09:24,24.25,8.36,9.99
1522692572,2018-04-02 18:09:32,24.50,8.35,9.98
1522692580,2018-04-02 18:09:40,24.50,8.36,9.95
1522692588,2018-04-02 18:09:48,24.50,8.36,9.95
1522692596,2018-04-02 18:09:56,24.50,8.35,9.95
1522692604,2018-04-02 18:10:04,24.25,8.35,9.96
1522692612,2018-04-02 18:10:12,24.50,8.36,9.93
1522692620,2018-04-02 18:10:20,24.50,8.36,9.95
1522692628,2018-04-02 18:10:28,24.50,8.35,9.91
1522692636,2018-04-02 18:10:36,24.50,8.35,9.93
1522692644,2018-04-02 18:10:44,24.50,8.36,9.92
1522692652,2018-04-02 18:10:52,24.50,8.36,9.92
1522692660,2018-04-02 18:11:00,24.25,8.35,9.90
1522692668,2018-04-02 18:11:08,24.50,8.36,9.90
1522692676,2018-04-02 18:11:16,24.50,8.36,9.88
1522692684,2018-04-02 18:11:24,24.50,8.36,9.87
1522692692,2018-04-02 18:11:32,24.50,8.36,9.88
1522692700,2018-04-02 18:11:40,24.50,8.36,9.88
1522692708,2018-04-02 18:11:48,24.50,8.36,9.86
1522692716,2018-04-02 18:11:56,24.50,8.36,9.83
1522692724,2018-04-02 18:12:04,24.50,8.36,9.84
1522692732,2018-04-02 18:12:12,24.50,8.36,9.84
1522692740,2018-04-02 18:12:20,24.50,8.36,9.85
1522692748,2018-04-02 18:12:28,24.50,8.35,9.82
1522692756,2018-04-02 18:12:36,24.50,8.36,9.83
1522692766,2018-04-02 18:12:46,24.50,8.35,9.83
1522692774,2018-04-02 18:12:54,24.50,8.36,9.86
1522692782,2018-04-02 18:13:02,24.50,8.36,9.84
1522692790,2018-04-02 18:13:10,24.50,8.36,9.87
1522692798,2018-04-02 18:13:18,24.50,8.35,9.84
1522692806,2018-04-02 18:13:26,24.50,8.35,9.85
1522692814,2018-04-02 18:13:34,24.50,8.36,9.85
1522692820,2018-04-02 18:13:40,24.50,8.35,9.85
1522692828,2018-04-02 18:13:48,24.50,8.36,9.82
